Alias	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	INSDC_last_update	Instrument	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	SRA_accession	Sample_Name	Title	environment_biome	geographic_location_country_and_or_sea	Assay_Type	BioProject	Broker_name	Center_Name	Consent	Description	ENA_checklist	INSDC_center_name	INSDC_first_public	INSDC_status	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	collection_date	environment_feature	environment_material	geographic_location_latitude	geographic_location_longitude	host_associated_environmental_package	investigation_type	project_name	sequencing_method
207218003	302	SAMEA104467199	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293854	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12940	5138	ERR2241696	ERS2085141	ERS2085141	SAMEA104467199 ERS2085141	NL-PooledPig-F1-S73	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
100317001	302	SAMEA104467130	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2296966	2018-01-11T15:12:08Z	Illumina HiSeq 2500	103317001_2	26/07/2018	10376	5134	ERR2244943	ERS2085072	ERS2085072	SAMEA104467130 ERS2085072	NL-PooledPoultry-F3-S4	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
700717001	302	SAMEA104467376	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297508	2018-01-11T15:12:13Z	Illumina HiSeq 3000	700717001_2	26/07/2018	10102	5128	ERR2245485	ERS2085318	ERS2085318	SAMEA104467376 ERS2085318	NL-PooledPig-F1-S250	pig	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402517001	302	SAMEA104467271	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293926	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12906	5124	ERR2241768	ERS2085213	ERS2085213	SAMEA104467271 ERS2085213	NL-PooledPig-F1-S145	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402817001	302	SAMEA104467274	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293929	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12650	5124	ERR2241771	ERS2085216	ERS2085216	SAMEA104467274 ERS2085216	NL-PooledPig-F1-S148	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
803617001	302	SAMEA104467445	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294100	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12475	5119	ERR2241942	ERS2085387	ERS2085387	SAMEA104467445 ERS2085387	NL-PooledPig-F1-S319	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
101818001	302	SAMEA104467142	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293797	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	11243	5116	ERR2241639	ERS2085084	ERS2085084	SAMEA104467142 ERS2085084	NL-PooledPig-F1-S16	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500618001	302	SAMEA104467294	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293949	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	11270	5112	ERR2241791	ERS2085236	ERS2085236	SAMEA104467294 ERS2085236	NL-PooledPig-F1-S168	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
503318001	302	SAMEA104467321	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293976	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	13071	5104	ERR2241818	ERS2085263	ERS2085263	SAMEA104467321 ERS2085263	NL-PooledPig-F1-S195	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
501018001	302	SAMEA104467298	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293953	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	11241	5095	ERR2241795	ERS2085240	ERS2085240	SAMEA104467298 ERS2085240	NL-PooledPig-F1-S172	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
602017001	302	SAMEA104467348	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294003	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	10235	5085	ERR2241845	ERS2085290	ERS2085290	SAMEA104467348 ERS2085290	NL-PooledPig-F1-S222	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
100517001	302	SAMEA104467132	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297466	2018-01-11T15:12:08Z	Illumina HiSeq 2500	100517001_2	27/07/2018	10169	5076	ERR2245443	ERS2085074	ERS2085074	SAMEA104467132 ERS2085074	NL-PooledPig-F1-S6	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
503617001	302	SAMEA104467324	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293979	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	10198	5067	ERR2241821	ERS2085266	ERS2085266	SAMEA104467324 ERS2085266	NL-PooledPig-F1-S198	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
502917001	302	SAMEA104467317	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297490	2018-01-11T15:12:12Z	Illumina HiSeq 3000	502917001_2	26/07/2018	9717	5064	ERR2245467	ERS2085259	ERS2085259	SAMEA104467317 ERS2085259	NL-PooledPig-F1-S191	pig	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
903718001	302	SAMEA104467486	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294141	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12140	5057	ERR2241983	ERS2085428	ERS2085428	SAMEA104467486 ERS2085428	NL-PooledPig-F1-S360	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
803518001	302	SAMEA104467444	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294099	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12457	5054	ERR2241941	ERS2085386	ERS2085386	SAMEA104467444 ERS2085386	NL-PooledPig-F1-S318	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
330818002	302	SAMEA104467235	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293890	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12916	5052	ERR2241732	ERS2085177	ERS2085177	SAMEA104467235 ERS2085177	NL-PooledPig-F1-S109	poultry	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
400518001	302	SAMEA104467252	sra	ncbi		ERX2293907	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12507	5032	ERR2241749	ERS2085194	ERS2085194	SAMEA104467252 ERS2085194	NL-PooledPig-F1-S126	poultry	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
601717001	302	SAMEA104467345	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294000	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	10009	5024	ERR2241842	ERS2085287	ERS2085287	SAMEA104467345 ERS2085287	NL-PooledPig-F1-S219	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
207318001	302	SAMEA104467200	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293855	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12667	5014	ERR2241697	ERS2085142	ERS2085142	SAMEA104467200 ERS2085142	NL-PooledPig-F1-S74	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
403517001	302	SAMEA104467281	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293936	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12640	5006	ERR2241778	ERS2085223	ERS2085223	SAMEA104467281 ERS2085223	NL-PooledPig-F1-S155	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
321817001	302	SAMEA104467225	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293880	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	11463	4998	ERR2241722	ERS2085167	ERS2085167	SAMEA104467225 ERS2085167	NL-PooledPig-F1-S99	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
103218001	302	SAMEA104467156	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293811	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	27/07/2018	12644	4993	ERR2241653	ERS2085098	ERS2085098	SAMEA104467156 ERS2085098	NL-PooledPig-F1-S30	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
604018001	302	SAMEA104467368	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294023	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12755	4970	ERR2241865	ERS2085310	ERS2085310	SAMEA104467368 ERS2085310	NL-PooledPig-F1-S242	poultry	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
500918001	302	SAMEA104467297	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293952	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12541	4969	ERR2241794	ERS2085239	ERS2085239	SAMEA104467297 ERS2085239	NL-PooledPig-F1-S171	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
803718001	302	SAMEA104467446	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294101	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12380	4968	ERR2241943	ERS2085388	ERS2085388	SAMEA104467446 ERS2085388	NL-PooledPig-F1-S320	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
403317001	302	SAMEA104467279	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293934	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12449	4948	ERR2241776	ERS2085221	ERS2085221	SAMEA104467279 ERS2085221	NL-PooledPig-F1-S153	pig	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
100517001	302	SAMEA104467132	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293787	2018-01-11T15:12:08Z	Illumina HiSeq 2500	100517001	25/07/2018	9948	4941	ERR2241629	ERS2085074	ERS2085074	SAMEA104467132 ERS2085074	NL-PooledPig-F1-S6	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
206318001	302	SAMEA104467190	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293845	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12361	4925	ERR2241687	ERS2085132	ERS2085132	SAMEA104467190 ERS2085132	NL-PooledPig-F1-S64	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
712018001	302	SAMEA104467409	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294064	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12623	4923	ERR2241906	ERS2085351	ERS2085351	SAMEA104467409 ERS2085351	NL-PooledPig-F1-S283	poultry	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
331018001	302	SAMEA104467237	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293892	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12239	4906	ERR2241734	ERS2085179	ERS2085179	SAMEA104467237 ERS2085179	NL-PooledPig-F1-S111	poultry	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
201517001	302	SAMEA104467183	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293838	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	10478	4904	ERR2241680	ERS2085125	ERS2085125	SAMEA104467183 ERS2085125	NL-PooledPig-F1-S57	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
103917001	302	SAMEA104467163	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293818	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	9984	4898	ERR2241660	ERS2085105	ERS2085105	SAMEA104467163 ERS2085105	NL-PooledPig-F1-S37	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
321317001	302	SAMEA104467220	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293875	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	9991	4875	ERR2241717	ERS2085162	ERS2085162	SAMEA104467220 ERS2085162	NL-PooledPig-F1-S94	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
900818001	302	SAMEA104467457	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294112	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12337	4872	ERR2241954	ERS2085399	ERS2085399	SAMEA104467457 ERS2085399	NL-PooledPig-F1-S331	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
331118001	302	SAMEA104467238	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293893	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12341	4869	ERR2241735	ERS2085180	ERS2085180	SAMEA104467238 ERS2085180	NL-PooledPig-F1-S112	poultry	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
331218001	302	SAMEA104467239	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293894	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12250	4864	ERR2241736	ERS2085181	ERS2085181	SAMEA104467239 ERS2085181	NL-PooledPig-F1-S113	poultry	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
